Smiles,Source
CN1CC(CC1=O)C(=O)NCCc1cccnc1,Enamine_antivirals
CC(Cn1cc(C)cn1)NCCC(=O)N1CCCCC1,Enamine_antivirals
O=C(NCC1CCCO1)Nc1nccs1,Enamine_antivirals
CC(NC(=O)C)C(=O)NCc1ccc(nc1)N1CCOCC1,Enamine_antivirals
CC1CCC=C(C)C1CNCCn1ccnn1,Enamine_antivirals
COc1ccc(NC(=O)NCC2CCS(=O)(=O)C2)cn1,Enamine_antivirals
CC(CNC1CC(C)(C)OC1(C)C)c1c(C)noc1C,Enamine_antivirals
CC(Cn1cccn1)NS(=O)(=O)N1CCCCCC1,Enamine_antivirals
CC(C)NC(=O)CCNCCn1cc(C)cn1,Enamine_antivirals
CC(Cn1cccn1)NCC1CCN(CC1)C(=O)C,Enamine_antivirals
OCC1CCCCCC1NC(=O)Cc1ccon1,Enamine_antivirals
CCC(OC1CCCC1)C(=O)NCCc1cnn(C)c1,Enamine_antivirals
CCc1nnc(NC2CC3CCC2O3)c(C#N)c1CC,Enamine_antivirals
Cc1ccc(CC(=O)NC2CCCC2C(=O)N)cn1,Enamine_antivirals
Cc1cnccc1CCNC(=O)N1CCCN(CC1)C(=O)C1CC1,Enamine_antivirals
CCNC(=O)c1cc(ccn1)N1CCOC(C1)C(=O)N,Enamine_antivirals
CC1CCC(CC1C)NCC(O)c1ccncc1,Enamine_antivirals
CCn1cc(NC(=O)NCC2CCOC2)cn1,Enamine_antivirals
CC(Cn1ccnc1)NC(=O)CN1CCCC1=O,Enamine_antivirals
CCc1cnc(CCNC(=O)N2CCCCCC2)s1,Enamine_antivirals
Cc1noc(C2CC2)c1NC(=O)NC(C)(CO)C1CC1,Enamine_antivirals
CC1CCCC(C1)OCC(=O)Nc1cccnc1C,Enamine_antivirals
CCCN1CCC(CC1)NCC(O)c1ccncc1,Enamine_antivirals
CCn1cc(NC(=O)NCC(C)N2CCCC2)cn1,Enamine_antivirals
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,Enamine_antivirals
CCN1CCN(CCNC(=O)Nc2cc(C)nn2C)CC1,Enamine_antivirals
Oc1cccnc1NC(=O)C1CCCO1,Enamine_antivirals
COCCn1c(SCC(=O)NCC#N)nc2cc(Cl)ccc12,Enamine_antivirals
CN1CCC(CC1=O)C(=O)Nc1ccn(CC(=O)N)n1,Enamine_antivirals
CC1CCC(CC1)NC(=O)Cn1cc(ccc1=O)[N+](=O)[O-],Enamine_antivirals
CC1CCCN(CCNC(=O)Nc2ccc(nc2)N2CCOCC2)C1,Enamine_antivirals
CS(=O)(=O)N1CCC(CNC(=O)Nc2ccncc2)CC1,Enamine_antivirals
CN(C)c1ccc(NC(=O)NC2CCCCC2)cn1,Enamine_antivirals
CNC(=O)CN1CCC(CC1)NC(=O)Cn1ccccc1=O,Enamine_antivirals
COc1ccc(NC(=O)NCC(C)N2CCOCC2)cn1,Enamine_antivirals
NS(=O)(=O)NCc1cccnc1N1CCOCC1,Enamine_antivirals
CCN(CC)c1ccc(NC(=O)NC2CCC(O)CC2)cn1,Enamine_antivirals
OC1CCC(CC1)NC(=O)Nc1ccc(nc1)N1CCCC1,Enamine_antivirals
CS(=O)(=O)CCNCc1cnc(nc1)N1CCOCC1,Enamine_antivirals
CC(CNC(=O)Cn1ccccc1=O)N1CC(C)OC(C)C1,Enamine_antivirals
CC1CCCCN1CCNC(=O)Cn1ccccc1=O,Enamine_antivirals
Cc1nn(CC(O)COCc2ccccc2F)c(=O)c(C#N)c1C,Enamine_antivirals
CC(C)CNC(=O)Nc1cccnc1N1CCCC1,Enamine_antivirals
COc1ccc(NC(=O)NCC2CC2)cn1,Enamine_antivirals
FC(F)(F)c1ccn(CC(=O)NCC2CCOC2)n1,Enamine_antivirals
CC(NC(=O)Cn1cccc([N+](=O)[O-])c1=O)C1CC2CCC1C2,Enamine_antivirals
O=C(NCCN1CCOCC1)Nc1ccccn1,Enamine_antivirals
Cc1cc2ncn(CC(O)CN3CCCC(O)C3)c2cc1C,Enamine_antivirals
O=C(NCC1CCCO1)Nc1cn[nH]c1,Enamine_antivirals
CC(C)(CNC(=O)Nc1cccnc1N1CCCC1)N1CCOCC1,Enamine_antivirals
Cc1cccnc1NC(=O)C1=COCCO1,Enamine_antivirals
COCCNC(=O)Nc1ccc(nc1)N1CCCCC1,Enamine_antivirals
CCN1CCC(CNC(=O)Cc2c(C)noc2C)C1,Enamine_antivirals
CNC(=O)CN1CCC(CC1)NC(=O)Nc1cccnc1,Enamine_antivirals
O=C(Cn1cc(ccc1=O)C(=O)NCC#C)NCCC1=CCCCC1,Enamine_antivirals
O=C(Cn1cccn1)NCC1CCS(=O)(=O)C1,Enamine_antivirals
CCN1CCN(CC1)C(C)CNC(=O)Nc1cc(C)on1,Enamine_antivirals
Cc1cc(NC(=O)NC2CCC(CC2)C(F)(F)F)no1,Enamine_antivirals
CN(C)C1(CNC(=O)Nc2nncs2)CCCCCC1,Enamine_antivirals
CC(NC(=O)Nc1cccnc1N1CCCC1)C1CCCO1,Enamine_antivirals
FC(F)(F)c1c[nH]c(=O)c(NC(=O)C2CCCO2)c1,Enamine_antivirals
FC(F)(F)c1ccn(CC(=O)NC2CCCCC2)n1,Enamine_antivirals
CC(NC(=O)Nc1cc(C)on1)C1CCCO1,Enamine_antivirals
COc1ccc(NC(=O)NCC2CCN(C)C2)cn1,Enamine_antivirals
FC(F)(F)CNC(=O)NCc1ccnc(c1)N1CCOCC1,Enamine_antivirals
O=C(Cn1[nH]c(=O)ccc1=O)NCC1CCCO1,Enamine_antivirals
Cc1cc(NC(=O)NCCN2CCOCC2)no1,Enamine_antivirals
COCC(C)NC(=O)Cc1csc(n1)N1CCCC1=O,Enamine_antivirals
O=C(NC1CCN2CCCCC12)Nc1nncs1,Enamine_antivirals
CC(C)(CNC(=O)Nc1ccccn1)N1CCOCC1,Enamine_antivirals
CS(=O)(=O)N1CCC(CNC(=O)Nc2ccccn2)CC1,Enamine_antivirals
CC(=O)N1CCN(CCNC(=O)Nc2cn[nH]c2)CC1,Enamine_antivirals
COCCNC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1,Enamine_antivirals
COc1ccc(NC(=O)NCCN2CCOCC2)cn1,Enamine_antivirals
CC(=O)N1CCC(CC1)NC(=O)Cn1nc(C)cc1C,Enamine_antivirals
CC1CCCN(CCCNC(=O)Cn2cnnn2)C1,Enamine_antivirals
CCN1CCC(CNC(=O)Nc2cn[nH]c2)C1,Enamine_antivirals
CC1CCCC(C1)NC(=O)Cn1[nH]c(=O)ccc1=O,Enamine_antivirals
CC1CCCN(CCCNC(=O)Nc2nncs2)C1,Enamine_antivirals
COc1ccc(NC(=O)NC(C)C2CCCO2)cn1,Enamine_antivirals
CC1CC(C)CN(CCNC(=O)Cn2nc(C)cc2C)C1,Enamine_antivirals
COCCn1cc(ccc1=O)C(=O)NC1CCN(CC(C)C)CC1,Enamine_antivirals
CN1CCC(CC1)NC(=O)Nc1cccnc1,Enamine_antivirals
CCCC(=O)N1CCCCC1C(=O)NCCc1cccnc1,Enamine_antivirals
OC1(CNC(=O)Nc2ccccn2)CCCCC1,Enamine_antivirals
CN(C)C1(CNC(=O)Cn2ccc(=O)n(C)c2=O)CCCCCC1,Enamine_antivirals
CC(C)N1CCN(CC1)C(=O)Nc1cnn(CC(=O)N)c1,Enamine_antivirals
CC(C)CN1CCC(CC1)NC(=O)Cc1ccc(C)nc1,Enamine_antivirals
CC(CNC(=O)Nc1nncs1)CN1CCCC1,Enamine_antivirals
FC(F)(F)c1c[nH]c(=O)c(NC(=O)COCC2CC2)c1,Enamine_antivirals
NS(=O)(=O)NCc1ccnc(c1)N1CCOCC1,Enamine_antivirals
CC1CCCC(NC(=O)Cn2[nH]c(=O)ccc2=O)C1C,Enamine_antivirals
CC1(C)CC(CC(C)(C)N1)NC(=O)Nc1nccs1,Enamine_antivirals
COc1ncccc1NC(=O)NCC(=O)N1CCCC1,Enamine_antivirals
COCCOc1ccc(NC(=O)N2CCC(C)CC2)cn1,Enamine_antivirals
Cc1noc(C)c1CC(=O)NC1CCOCC1,Enamine_antivirals
Cc1cc(NC(=O)NCC(O)CN2CCCCC2)no1,Enamine_antivirals
COCCOc1ncccc1CNC(=O)C1CC1,Enamine_antivirals
CC1(C)CC(CC(C)(C)N1)NC(=O)Nc1nncs1,Enamine_antivirals
Cc1cc(NC(=O)NC2CCC(O)CC2)no1,Enamine_antivirals
COCCOc1ccc(CNC(=O)C2CCC(=O)NC2)cn1,Enamine_antivirals
COCCOc1ncccc1C(=O)N1CCC(CC(=O)N)CC1,Enamine_antivirals
O=C(NCCC1=CCCCC1)Nc1nncs1,Enamine_antivirals
CC1CCCN(CCNC(=O)Cn2nc(C)cc2C)C1,Enamine_antivirals
Cc1nc(C)c(CC(=O)NCC2CCOC2)c(=O)[nH]1,Enamine_antivirals
CC1CCN(CCNC(=O)Cn2nc(C)cc2C)CC1,Enamine_antivirals
NS(=O)(=O)NCc1ccc(nc1)N1CCOCC1,Enamine_antivirals
NC(=O)Cn1cc(NC(=O)N2CCSCC2)cn1,Enamine_antivirals
CC(CN1CCOCC1)NC(=O)Cc1c(C)noc1C,Enamine_antivirals
O=C(NC1CCCCNC1=O)Nc1nnc(s1)C1CC1,Enamine_antivirals
CC1CCCC(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)C1C,Enamine_antivirals
FC(F)(F)COCC(=O)Nc1cccnc1N1CCOCC1,Enamine_antivirals
COc1ccc(NC(=O)NC(C)C2CCOCC2)nn1,Enamine_antivirals
OCCN(CC=C)c1cc(ncn1)N1CCOCC1,Enamine_antivirals
NC(=O)Cn1cc(NC(=O)N2CCCCCC2)cn1,Enamine_antivirals
O=C(Cn1ccc(=O)[nH]c1=O)NCCN1C(=O)CSC1=O,Enamine_antivirals
Cc1cccc(OCC(O)Cn2cnc3ccccc23)c1,Enamine_antivirals
CC1(C)CN(CCNC(=O)Nc2cccnc2)CCO1,Enamine_antivirals
O=C(NCCc1csc(n1)N1CCCC1)NCC#C,Enamine_antivirals
CC1CCCN(CCCNC(=O)Cn2ccc(=O)n(C)c2=O)C1,Enamine_antivirals
N=c1sccn1CC(=O)NC1CCCC1,Enamine_antivirals
CC(C)c1noc(CCNC(=O)N2CCSCC2)n1,Enamine_antivirals
Fc1ccc(=O)n(CC(=O)NCC2CCC2)c1,Enamine_antivirals
COC1(CNC(=O)Nc2cnns2)CCC1,Enamine_antivirals
Cc1cc2ncn(CC(O)CN3CCC(O)CC3)c2cc1C,Enamine_antivirals
O=C(NCCc1ccccn1)NC1CC1,Enamine_antivirals
O=C(NCCc1ccccn1)NCC1CCS(=O)(=O)C1,Enamine_antivirals
CCC1CN(CCO1)C(=O)NCCc1csc(C)n1,Enamine_antivirals
CN(C)CCn1ccc(NC(=O)NC2CC3CCC2C3)n1,Enamine_antivirals
Clc1ccc(NC(=O)NC2CCCCC2)nc1,Enamine_antivirals
CC(C)C(NC(=O)C)C(=O)NC(C)Cn1ccnc1,Enamine_antivirals
CCCCc1nc2ccccc2n1CC1(O)CCOCC1,Enamine_antivirals
CC#CCNC(=O)Nc1cnc(nc1)C1CC1,Enamine_antivirals
Cc1nsc(NC(=O)NC2(C)CCOCC2)c1Cl,Enamine_antivirals
CC(C(=O)NC1CCN(CC1)C(=O)C)n1cccn1,Enamine_antivirals
CC(C)CN1CCC(CC1)NC(=O)Cn1ccc(=O)n(C)c1=O,Enamine_antivirals
Clc1cnn(CC(=O)NC2CCCCCCC2)c(=O)c1Cl,Enamine_antivirals
CCCC(C)NC(=O)Cn1[nH]c(=O)ccc1=O,Enamine_antivirals
CCCC(C)(O)CNC(=O)c1cccnc1N1CCOCC1,Enamine_antivirals
OC(COc1ccccc1F)Cn1cnc2ccccc12,Enamine_antivirals
NC(=O)Cc1csc(N)n1,Enamine_antivirals
FC(F)(F)c1ccc(=O)n(CC(=O)NC(=O)NC2CCCCC2)c1,Enamine_antivirals
O=C(Cn1ncsc1=O)NCC1CCCO1,Enamine_antivirals
OCCNc1nc2ccccc2n1CC1CCCO1,Enamine_antivirals
CC(C)(C)CC(=O)NCc1ccnc(c1)N1CCOCC1,Enamine_antivirals
FC(F)(F)c1ccc(=O)n(CC(=O)NCC2CCOC2)c1,Enamine_antivirals
CC(C)CNC(=O)CCc1c(C)nc([nH]c1=O)N1CCOCC1,Enamine_antivirals
[O-][N+](=O)c1ccc(=O)n(CC(=O)NCC2CCCO2)c1,Enamine_antivirals
CC(=O)N1CCCN(CC1)C(=O)NCCn1ccnc1,Enamine_antivirals
Clc1cnn(CC(=O)NC(=O)NC2CCCCC2)c(=O)c1Cl,Enamine_antivirals
CC(Cn1cccn1)NC(=O)N1CCSCC1,Enamine_antivirals
CCOC1CC1NC(=O)Cc1c(C)noc1C,Enamine_antivirals
COCCn1c(SCc2cccc(N)n2)nc2ccccc12,Enamine_antivirals
CCCn1c(=O)n(CC(O)CC(F)(F)F)c2ccccc12,Enamine_antivirals
CC(Cn1cccn1)NC(=O)CCC1NC(=O)NC1=O,Enamine_antivirals
CC(Cn1cccn1)NC(=O)C1CCCN(C1)C(=O)N,Enamine_antivirals
NC(=O)Cn1cc(NC(=O)N2CCCC2)cn1,Enamine_antivirals
[O-][N+](=O)c1ccc(=O)n(CC(=O)NCCN2C(=O)CSC2=O)c1,Enamine_antivirals
CS(=O)(=O)NC1CCCN(C1)C(=O)NCCc1ccccn1,Enamine_antivirals
Clc1cnn(CC(=O)NC2CCS(=O)(=O)C2)c(=O)c1Cl,Enamine_antivirals
CC(CNC(=O)Cn1cnnn1)N1CCCC(C)C1,Enamine_antivirals
COc1nccc(NC(=O)NCC2(CCCC2)C(=O)N(C)C)n1,Enamine_antivirals
Cc1nc(NC(=O)NCCCN2CCOCC2)sc1C,Enamine_antivirals
CN1CCOC(CNc2nccc(n2)C(F)(F)F)C1,Enamine_antivirals
CC1CCCCN1CCNC(=O)Cn1nc(C)cc1C,Enamine_antivirals
CN(CC(=O)N)C(=O)c1nc(ncc1Cl)N1CCOCC1,Enamine_antivirals
CCN1CCN(CC1)C(=O)Nc1cnn(CC(=O)N)c1,Enamine_antivirals
CCCNC(=O)Cc1csc(NC(=O)C2CC2)n1,Enamine_antivirals
CC(C)C(NC(=O)C)C(=O)Nc1ccc(cn1)N1CCOCC1,Enamine_antivirals
CCOCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCCC1,Enamine_antivirals
CCc1noc(CC)c1CC(=O)NCC(=O)O,Enamine_antivirals
Cn1nccc1CCNC(=O)N1CC(C)(C)OC(C)(C)C1,Enamine_antivirals
CC(=O)NCC(=O)NCc1cccnc1N1CCOCC1,Enamine_antivirals
COc1ccc(=O)n(CC(O)CCc2ccccc2)n1,Enamine_antivirals
CC(C)N1CCN(CC1)C(=O)NCCc1csc(C)n1,Enamine_antivirals
NC(=O)Cn1cc(NC(=O)N2CCCC(O)C2)cn1,Enamine_antivirals
CN1CCN(CC1)C(=O)Nc1cnn(CC(=O)N)c1,Enamine_antivirals
Cn1c(=O)n(CC(O)COc2ccc(F)cc2)c2ccccc12,Enamine_antivirals
CC(CN1CCOCC1)NC(=O)Cn1cccc(c1=O)C(F)(F)F,Enamine_antivirals
CCOCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCCCC1,Enamine_antivirals
Cc1ccc(=O)n(CC(=O)NCCC23CC4CC(CC(C4)C2)C3)n1,Enamine_antivirals
CCC1(C)CN(CCO1)C(=O)NCCc1ccnn1C,Enamine_antivirals
CC(C)N1CCC(CC1)NC(=O)Cn1ncsc1=O,Enamine_antivirals
Cc1nnnn1CC(O)Cn1cnc2cc(C)c(C)cc12,Enamine_antivirals
Cc1nc([nH]c(=O)c1CCC(=O)NCC=C)N1CCOCC1,Enamine_antivirals
COCCn1c(N)nc2ccccc12,Enamine_antivirals
Cc1cc(O)cc(=O)n1CC(=O)O,Enamine_antivirals
CCOCCn1c(N)cc(=O)[nH]c1=O,Enamine_antivirals
CCc1nc(no1)C1CCCNC1,Enamine_antivirals
Cc1cccnc1C(O)C(=O)O,Enamine_antivirals
CC(C)c1nnc(o1)C1CNCCO1,Enamine_antivirals
COCCn1c(N)c(NCc2ccccc2)c(=O)[nH]c1=O,Enamine_antivirals
Cn1cc(C(=O)N)c(n1)C1CCCNC1,Enamine_antivirals
OCc1ccc(nc1)N1CCOCC1,Enamine_antivirals
O=c1cc(cnn1C1CCCNC1)N1CCOCC1,Enamine_antivirals
OC(=O)Cc1csc(n1)N1CCNC1=O,Enamine_antivirals
NC1CCCCC1n1cccn1,Enamine_antivirals
NCCc1nncn1C1CC1,Enamine_antivirals
COCc1nccc(n1)C1CCCNC1,Enamine_antivirals
OC1(Cc2ccncc2)CCNCC1,Enamine_antivirals
Cn1cc(cn1)C(C)(O)CN,Enamine_antivirals
C1CC1n1cnnc1C1CCCNC1,Enamine_antivirals
Cc1nc(C)n(n1)C1CCCNC1,Enamine_antivirals
Nc1cccn(CC(=O)O)c1=O,Enamine_antivirals
Cc1nc2cc(ccc2n1CCO)C(=O)O,Enamine_antivirals
OC(=O)c1ccnc(OC2CCOC2)c1,Enamine_antivirals
C(C1CCCCN1)n1cncn1,Enamine_antivirals
OC(=O)c1nc(ncc1Cl)N1CCOCC1,Enamine_antivirals
CC1CN(CCO1)c1cc(ccn1)C(=O)O,Enamine_antivirals
Cc1noc(n1)C1CCCNC1,Enamine_antivirals
NCCc1nnc(N)o1,Enamine_antivirals
COCCn1c(N)cc(=O)[nH]c1=O,Enamine_antivirals
CC(C(=O)NCC1CCS(=O)(=O)C1)n1cncn1,Enamine_antivirals
OC(=O)c1cncc(c1)N1CCOCC1,Enamine_antivirals
CC1(NC(=O)NC1=O)c1cnccn1,Enamine_antivirals
CC1(NC(=O)NC1=O)c1cccnc1,Enamine_antivirals
CCn1cnnc1C1CCCNC1,Enamine_antivirals
OC(=O)Cn1ccc(=O)[nH]c1=O,Enamine_antivirals
NCc1ccnc(OC2CCOC2)c1,Enamine_antivirals
NCCc1csc(n1)N1CCCC1,Enamine_antivirals
NC(CO)Cc1cccnc1,Enamine_antivirals
OC(=O)C1CC(=NO1)c1cccnc1,Enamine_antivirals
COCCOc1ccc(NC(=O)C2CCC(=O)NC2)cn1,Enamine_antivirals
Cc1nc([nH]c(=O)c1CC(=O)O)N1CCCC1,Enamine_antivirals
CC(C)CC(=O)NC(Cc1c[nH]cn1)C(=O)O,Enamine_antivirals
C1CC1c1nc(no1)C1CCCNC1,Enamine_antivirals
NCC(N1CCOCC1)c1cccnc1,Enamine_antivirals
NC(CO)Cc1ccncc1,Enamine_antivirals
Cc1cc2ncn(CC(O)CN)c2cc1C,Enamine_antivirals
OC(=O)Cc1csc(n1)N1CCCNC1=O,Enamine_antivirals
CC1CN(CCO1)c1cc(CN)ccn1,Enamine_antivirals
Cc1nn(CCO)c2nc(cc(C(=O)O)c12)C1CC1,Enamine_antivirals
O=C(Cn1cncn1)NCC(=O)N1CCCC1,Enamine_antivirals
NCCc1nc(N)no1,Enamine_antivirals
CCCN1CCC(CC1)NC(=O)Nc1cccnn1,Enamine_antivirals
CNC(=O)Cn1cnc(N)n1,Enamine_antivirals
OC(=O)C1(CC1)c1cccnc1,Enamine_antivirals
CCN(CC1CNCCO1)c1cccnn1,Enamine_antivirals
Nc1cccnc1N1CCOCC1,Enamine_antivirals
COCCNC(=O)Cn1cc(N)cn1,Enamine_antivirals
C1NCC1n1ccnn1,Enamine_antivirals
OC(=O)Cn1cc(CC2NC(=O)NC2=O)nn1,Enamine_antivirals
O=C(CNC(=O)Nc1cccnc1N1CCCC1)NCC#C,Enamine_antivirals
CC(Nc1ccncc1N)C1CCCO1,Enamine_antivirals
Cn1cc(NC(=O)NC(C)(CO)C2CCCCC2)cn1,Enamine_antivirals
OC(=O)Cn1c(=O)ccn(Cc2ccccc2)c1=O,Enamine_antivirals
OC(=O)c1cc(ccn1)N1CCOCC1,Enamine_antivirals
CC(C)(C)c1n[nH]c(n1)C1CNCCO1,Enamine_antivirals
NCc1ccnc(c1)N1CCOCC1,Enamine_antivirals
OC(=O)C(F)(F)c1c[nH]c(=O)[nH]c1=O,Enamine_antivirals
CSc1nsc(NC(=O)NC2CCCC=C2)n1,Enamine_antivirals
CNC(=O)c1ccn(n1)C1CCCNC1,Enamine_antivirals
NC(=O)C1CN(CCO1)c1ccc(Cl)c(C#N)n1,Enamine_antivirals
Nc1cnn(CC(=O)NC2CCCC2)c1,Enamine_antivirals
Cc1nnc(NC(=O)NC2CCCCC2)s1,Enamine_antivirals
Nc1ccc(nc1)N1CCOCC1,Enamine_antivirals
CC(C)n1cnnc1C1CCCNC1,Enamine_antivirals
O=c1cc(cnn1C1CCCNC1)N1CCC1,Enamine_antivirals
NC(=O)Cn1cc(nn1)C(=O)O,Enamine_antivirals
NCCn1cnnc1C1CC1,Enamine_antivirals
NCc1cccnc1N1CCOCC1,Enamine_antivirals
CC1(NC(=O)NC1=O)c1ccccn1,Enamine_antivirals
CC(C(=O)O)n1c(C)cc(O)cc1=O,Enamine_antivirals
OCCn1c(=O)oc2ccccc12,Enamine_antivirals
CC(C)NC(=O)Cn1c(C)c(C(=O)O)c(C)cc1=O,Enamine_antivirals
Fc1cnccc1NC(=O)NCCC1=CCCC1,Enamine_antivirals
CNC(=O)C1CN(CCO1)c1ccc(C#N)cn1,Enamine_antivirals
CCc1onc(C)c1NC(=O)NC1CC(C)(C)OC1(C)C,Enamine_antivirals
Cc1cccc(NC(=O)NC2(C)CCC2)n1,Enamine_antivirals
Cc1cc(C)cc(OCC(O)Cn2cnc(C)c(C)c2=O)c1,Enamine_antivirals
Cc1cc(C)cc(c1)C(O)Cn1cnc(C)c(C)c1=O,Enamine_antivirals
Cc1ncn(CC(O)COc2ccccc2)c(=O)c1C,Enamine_antivirals
Cc1ccc(OCC(O)Cn2cnc(C)c(C)c2=O)c(C)c1,Enamine_antivirals
Cc1cccc(NC(=O)NCCC(=O)N2CCCCCC2)n1,Enamine_antivirals
CC(C)(C)c1ccc(NC(=O)NC2CCOC(C2)C2CC2)nn1,Enamine_antivirals
CC(CNC(=O)Cc1csc(n1)C(C)(C)C)C(=O)O,Enamine_antivirals
CC(C)(O)C1CCCN1C(=O)NCC(C)(C)c1ccncc1,Enamine_antivirals
Cn1ccc(NC(=O)NC(C2CCCC2)C(F)(F)F)n1,Enamine_antivirals
Cc1ncn(CC(O)c2ccc(OC(F)(F)F)cc2)c(=O)c1C,Enamine_antivirals
Cc1cc(C)nc(NC(=O)NCC2CCCS2)c1,Enamine_antivirals
Cc1cc(C)nc(NC(=O)NCC(=O)NC2CCCCC2)c1,Enamine_antivirals
CCn1nc(C)c(NC(=O)NCCC2CCCCO2)c1C,Enamine_antivirals
CC(=O)NCCc1nc(CCC2CCCC2)cs1,Enamine_antivirals
Cc1ncn(CC(O)COCc2ccc(Cl)cc2)c(=O)c1C,Enamine_antivirals
CC(NC(=O)Nc1ncco1)C1CCOCC1,Enamine_antivirals
Cc1ccc(NC(=O)NC2CCN(CC2)C2CCCCC2)nc1,Enamine_antivirals
CC(CNC(=O)NC1CCC(C)CC1)c1nccs1,Enamine_antivirals
Fc1cnccc1NC(=O)NC1CCCC=C1,Enamine_antivirals
Cc1ncn(CC(O)COCc2ccccc2)c(=O)c1C,Enamine_antivirals
Cc1ncn(CC(O)c2ccccc2F)c(=O)c1C,Enamine_antivirals
Cc1cc(C)nc(NC(=O)NCCC(=O)NC2CCCCC2)c1,Enamine_antivirals
Cc1ncn(CC(O)COCc2ccccc2F)c(=O)c1C,Enamine_antivirals
CN1CCC(CC1)NC(=O)Nc1cccc(OCC(F)F)n1,Enamine_antivirals
CC(=O)NCC(=O)NCC1(CCCCC1)c1ccncc1,Enamine_antivirals
CC(NC(=O)Nc1cc(C)cc(C)n1)C1CCOCC1,Enamine_antivirals
CC(CNC(=O)NC1CCOC1C)c1nc(C)cs1,Enamine_antivirals
CCC(NC(=O)Cc1cccnc1)(C(C)C)C(=O)N,Enamine_antivirals
Fc1cnccc1NC(=O)NCCC(=O)N1CCCCC1,Enamine_antivirals
COCC(NC(=O)Nc1cccc(C)n1)C1CC1,Enamine_antivirals
Cc1ncn(CC(O)c2cccc(F)c2)c(=O)c1C,Enamine_antivirals
Cc1ccc(C)c(OCC(O)Cn2cnc(C)c(C)c2=O)c1,Enamine_antivirals
CC(C)C(CNC(=O)Nc1cccc(C)n1)N1CCN(C)CC1,Enamine_antivirals
Cc1ccc(Cl)c(OCC(O)Cn2nc(C)ccc2=O)c1,Enamine_antivirals
Cc1ccc(NC(=O)NCCC(=O)N2CCCCC2)nc1,Enamine_antivirals
Cc1ccc(Cl)c(OCC(O)Cn2cnc(cc2=O)C2CCC2)c1,Enamine_antivirals
NC(=O)C1COCCN1c1ncc(cc1Cl)C(F)(F)F,Enamine_antivirals
Cc1nc(C)c(CC(=O)O)c(=O)[nH]1,Enamine_antivirals
Cc1ccn(CC(=O)NC(C)(C#N)C2CC2)c(=O)c1C#N,Enamine_antivirals
CC(C)c1cc(cc(O)n1)C(=O)N1CCCO1,Enamine_antivirals
Cc1cc(C)nc(NC(=O)NCC2CC2)c1,Enamine_antivirals
Cc1ccccc1C(O)Cn1cnc(C)c(C)c1=O,Enamine_antivirals
Cc1ncn(CC(O)COCc2ccccc2Cl)c(=O)c1C,Enamine_antivirals
CC1(C)CC(NC(=O)Cc2cccnc2)C(C)(C)O1,Enamine_antivirals
CC(NC(=O)Nc1ccnn1C)C1CCOCC1,Enamine_antivirals
COC1(CNC(=O)Nc2ccc(C)cn2)CCC1,Enamine_antivirals
COC1(CNC(=O)Nc2ccc(nn2)C(C)(C)C)CCC1,Enamine_antivirals
Cc1cccc(NC(=O)NC2(C)CCOCC2)n1,Enamine_antivirals
COC1(CNC(=O)Nc2ncnn2C)CCC1,Enamine_antivirals
CN1CCOC(CNC(=O)Nc2cccc(C)n2)C1,Enamine_antivirals
Clc1ccc(NC(=O)NC2(CCCC2)C(=O)NCC2CC2)nc1,Enamine_antivirals
CC1CCC(O1)C(=O)Nc1ccnc(C)c1Cl,Enamine_antivirals
Cc1cccc(OCC(O)Cn2cnc(C)c(C)c2=O)c1,Enamine_antivirals
Cc1ncn(CC(O)COc2ccc(C#N)cc2)c(=O)c1C,Enamine_antivirals
Cc1cccc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)n1,Enamine_antivirals
CC(OCC(F)(F)F)C(=O)Nc1cccnc1N1CCOCC1,Enamine_antivirals
CC(C)C(CNC(=O)Nc1ccncc1F)N1CCN(C)CC1,Enamine_antivirals
Cn1ncnc1NC(=O)NC1CC(C)(C)OC1(C)C,Enamine_antivirals
Cc1cccc(NC(=O)NC2CCOC(C)(C)C2)n1,Enamine_antivirals
CC(C)c1cc(nc(n1)C(C)C)N1CCOC(CNC(=O)C)C1,Enamine_antivirals
Cc1ncn(CC(O)COCc2cccs2)c(=O)c1C,Enamine_antivirals
Cc1ncn(CC(O)COc2ccccc2C(F)(F)F)c(=O)c1C,Enamine_antivirals
Cn1ccnc(NC(=O)NC2(C)CCC2)c1=O,Enamine_antivirals
Cn1ccnc(NC(=O)NCC2(CCC2)C2CC2)c1=O,Enamine_antivirals
CC(C)N1CCC(NC(=O)Nc2ncco2)C1=O,Enamine_antivirals
Cc1cccc(NC(=O)NCCC2CC2)n1,Enamine_antivirals
Cc1ncn(CC2(O)CCCCC2)c(=O)c1C,Enamine_antivirals
Cn1ncnc1NC(=O)NC1CCOC(C1)C1CC1,Enamine_antivirals
CCC(CC#N)NC(=O)Nc1ccc(nc1C)N1CCCC1,Enamine_antivirals
CC(C)c1nccn1CC(=O)NC1CCCCNC1=O,Enamine_antivirals
